	object	description	subject	label
2719	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13737	Testa pertinente ad una statua di una figura ideale.	L'acconciatura Ë composta da rigonfie ciocche parallele, che dalla fronte confluiscono in trecce avvolte in un elegante nodo sulla nuca.	incoherent
2720	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13739	Ritratto di giovane donna.	Ritratto	coherent
2721	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13740	Testa femminile, leggermente inclinata.	RITRATTO	coherent
2722	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13750	Trapezoforo	protome leonina	coherent
2723	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13769	Frammento di statua femminile	La figura indossa un corto chitone e con la gamba sinistra molto avanzata.	incoherent
2724	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13799	Statua databile nel II secolo d.C. e riutilizzata come statua ritratto di Mavortio, celebre cittadino della Pozzuoli della prima met‡ del IV secolo, proconsole della provincia d'Africa, cui era dedicata la base modanata ritrovata insieme alla statua,. -	La figura Ë stante sulla gamba sinistra, la destra Ë leggermente piegata; il braccio sinistro Ë piegato ed Ë coperto da un drappeggio.	incoherent
2725	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13807	Ritratto femminile.	testa femminile in et‡ matura con una pettinatura caratterizzata da un alto toupet a boccoli dalla forma piramidale.	incoherent
2726	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13823	Statua femminile	Afrodite	coherent
2727	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27289	collo alto e stretto, corpo piriforme, basso stelo, piede a trapezio.	piccole fasce bianche sul ventre	incoherent
2773	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_86443	la testa di Minerva, con alto lophos piumato, � volta e inclinata a sinistra. La capigliatura, a ciocche ondulate che incorniciano disordinatamente il volto, presenta una anastol� centrale. Il volto ovale, dai grandi occhi con pupilla e iride incisi, affioranti dalle arcate sopraccigliari fortemente inarcate, � segnato sulla fronte da una profonda ruga centrale. Il lungo naso, dall'ampia radice si oppone alla piccola bocca dalle labbra semi aperte: La testa cava all'interno, ha un foro sulla sommit? del lophos (per il menisco ?) e un altro foro passante sulla parte anteriore dell'elmo. E' pertinente probabilmente a una statua frontonale. Stilisticamente la testa tradisce nella sua intensa espressivit? l'influenza della corrente barocco pergamena, individuabile anche in altre testimonianze della coroplastica architettonica dell'area abruzzese e medio adriatica (cfr. la Civitella di Chieti, colle S. Giorgio (TE) e Monterinaldo)	MINERVA	coherent
2774	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_8211	Lucerna a corpo tondo e fondo piatto con spalla bombata e presa verticale, decorata ad impressione sul disco ribassato. Sulla superficie tracce di ingubbiatura.	La decorazione presenta usul disco, distinto da un sottile bordo rilevato, una serie di lunghe baccellature profilate convergenti verso il foro di carico centrale.	incoherent
2796	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11469767@	Olla con orlo estroflesso in ceramica comune di colore rosso arancio, con graffito su orlo (croce), due graffiti sulla parete: un rombo con croce e un'iscrizione corsiva.	Tre graffiti (una croce, un rombo con croce, un'iscrizione), STRUMENTI, UTENSILI E OGGETTI D’USO/CONTENITORI E RECIPIENTI/CERAMICA/Ceramica comune	incoherent
3031	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_62687	gemma a stampo	fascio di spighe di grano	coherent
3032	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_62783	cammeo	pendente in oro, con bordo decorato a petali e anello per la sospensione, in cui è racchiuso un cammeo raffigurante la figura di Laoocoonte, nudo, stante, con la testa abbassata e leggermente rivolta a sinistra, avvolto tra le spire dei serpenti	incoherent
3213	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_34139	Coperchio di forma circolare lievemente convesso, con al centro Gorgonèion	gorgonèion ad altorilievo (capelli a ciocche serpentiformi, fascia sul capo a cui sono applicate due ali, occhi grandi, sopracciglia arcuate, naso ben delineato, bocca carnosa, mento arrotondato con al di sotto doppio mento ben visibile, sulle guance si intravedono le sagome di due serpenti).	incoherent
3214	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_36128	Statua femminile priva della testa e del braccio destro.	Figura stante sulla gamba destra con la sinistra flessa e scartata di lato, indossa un lungo chitone e un himation che, appaggiato sulla spalla copre il braccio sinistro, che Ë piegato con la mano sul fianco.	incoherent
3215	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33548	Il busto trova stretta analogia con due busti deposti in una tomba a semicamera di Egnazia; le analogie si estendono alla forma complessiva, allimpostazione del volto e della capigliatura, alla posa delle mani; la sepoltura si data al III secolo ma fu usata fino agli inizi del I secolo a.C. DallItalia del sud è lesemplare al Louvre, datato al V secolo a.C.	Figura Femminile	coherent
3216	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33741	Il motivo del delfino è tra i più usati come decorazione sui dischi di lucerne di vario tipo, singolo o in gruppo, combinato con altri elementi del mondo marino e di quello vegetale.	Due delfini guizzanti in basso, fronteggiati, in alto altri due delfini più piccoli affrontati.	coherent
3217	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33803	Disco piccolo, poco incavato, con foro centrale. Becco tondo che si innesta sulla spalla con tratto cuoriforme. Spalla ampia, cadente allesterno separata dal disco da listello arrotondato sul quale, verso il becco, è il forellino per laria.Serbatoio basso con parete fortemente espansa, base piatta delimitata da anello; ansa ad anello scanalata.Decorazione sulla spalla: serie di ovoli; decorazione sul disco: corolla.	corolla	coherent
3218	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33756	Il tema del volatile è presente nel museo di Campobasso ed è molto popolaresu lucerne di vario tipo, specialmente nei primi due secoli dellimpero,con varianti in relazione alla posizione delle ali, alla presenza del ramoe ad altri particolari. Confronti vengono da Aquileia, da Portorecanati e da Bologna. Un uccello su ramo, volto a sinistra, è a Sepino.	COLOMBA	coherent
3219	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44885	Frammento di Sima fittile con decorazione dipinta di girali in nero e occhiello decorato da una palmetta a sei petali, su sfondo a ingobbio bianco	Decorazioni: Girali e palmetta	incoherent
3220	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_38956	Aryballos globulare corinzio. Corpo globulare, schiacciato ai poli, bocchello a disco, larga ansa a nastro che dal bocchello si applica sulla spalla. Nel campo centrale, sfinge di profilo a sinistra dalle grandi ali spiegate. Rosette e punti usati come riempitivo. Dettagli incisi.	Animali mitologici: sfinge	coherent
3223	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_36446	lastra di tomba dipinta, lato lungo.	Due bighe in corsa a sinistra separate da una colonna, con capitello di tipo ionico a contorno rosso e benda annodata intorno al fusto, posto al centro della lastra. La prima biga ha il cavallo in primo piano rosso e il secondo giallo, resi con le zampe anteriori sollevate; il carro e i finimenti non sono disegnati. L'auriga, con corta barbula a punta, indossa un lungo chitone bianco bordato di rosso; sul capo reca un berretto rosso a punta; tende in avanti il braccio sx e solleva verso l'alto il dx nella cui mano tiene la frusta. La seconda biga ha il cavallo in primo piano giallo, accostato a uno marrone con il muso bianco. I finimenti sono rossi. Il carro Ë indicato schematicamente da una piccola ruota a quattro raggi collocata sotto l'auriga che Ë vestito come l'altro, ma Ë imberbe e senza cappello.	incoherent
3224	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_38983	Statuetta di toro fittile. Si conserva tutto il corpo dell'animale, tranne le zampe. Modellato piuttosto curato. Organi genitali resi plasticamente. Argilla nocciola rosata, nucleo grigio, inclusi micacei.	Toro	coherent
3225	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_38969	Protome fittile femminile; argilla beige rosata semidepurata; scaglie di mica in superficie. Volto squadrato, occhi a mandorla incisi a stecca; naso sottile; labbra sottili stirate verso l'alto; capelli resi a linguette e sormontati da basso polos; alle orecchie,orecchini a disco.	Abbigliamento: polos, orecchini a disco.	coherent
3226	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_36478	Sul bordo tremoli verticali.NEL CAMPO ROSETTE. CONTORNI GRAFFITI. SUL FONDO RAGGI. SOTTO IL PIEDE CERCHI CONCENTRICI A VERNICE SUL FONDO RISPARMIATO.ARGILLA GIALLINA, INGUBB. GIALLO-VERDINA, VERNICE BRUNA EVANIDA.	SUL CORPO QUATTRO CIGNI STANTI A SINISTRA.	incoherent
3414	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_19941	Scultura raffigurante Dioscuro, parte sinistra di una decorazione frontonale, ricomposto da più frammenti. Il giovane è rappresentato nell'atto di scendere da cavallo, sostenuto da tritone, essere mitico con corpo in forma umana terminante a coda di pesce.Lo stile di queste sculture, mostra un trattamento sintetico del nudo e una resa morbida e chiaroscurale del volto del Dioscuro, che sembra risentire dello stile elaborato da Fidia e dalla sua bottega.	dioscuro	coherent
3424	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99489	Pannello a mosaico staccato dalla parete del giardino interno.	le tre Grazie	coherent
3425	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99378	Frammento comprendente il fregio che distingue il tratto mediano dalla parte superiore della parete; inserito in cornice di legno.	Ampia e fitta serie di girali di acanto sviluppantesi in senso orizzontale e nei cui tralci si alternano felino inseguente erbivoro e corolla di acanto (?). Fondo nero marginato in basso da cornice lesbia.	incoherent
3576	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd10991023@	NELLA SUPERFICE INFERIORE FORO CIRCOLARE. DORSO E RESTI DI ZAMPE POSTERIORI DISTESE IN AVANTI	Sfinge	coherent
3585	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd10990156@	MANTELLO NELLA PARTE INFERIORE. ACCOSTABILE AL TIPO DELLA VENERE DI MILO	VENERE	coherent
3586	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd10990128@	CORTA TUNICA, TRIPLA FASCIA IN VITA, FARETRA	DIANA	coherent
3587	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd10990210@	TORSO MASCHILE NUDO, SEMI SDRAIATO SU ROCCIA CON BRACCIO SINISTRO APPOGGIATO AD UN RECIPIENTE ROVESCIATO	divinità fluviale	coherent
3588	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd10991558@	LA FIGURA SEMBRA NON FINITA SOPRATUTTO SUL SUO LATO SINISTRO. E APPENA VISIBILE LA SPORGENZA DEGLI OCCHI E DELLE ORECCHIE ATTACCATE ALLA TESTA	CANE	coherent
4225	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98824	Figura femminile in trono.	Il bracciolo superstite ornato da testa di leone e da un gorgoneion. Le spalle sono coperte da un mantello sopra il chitone che forma un doppio kolpos.	incoherent
4226	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98711	Statuetta femminile seduta in trono.	Capelli bipartiti che scendono in masse compatte dietro le orecchie, volto pesante. Indossa un abito manicato.	incoherent
4463	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_47005	"STATUINA FEMMINILE DI TIPO ""TANAGRINO"". LA FIGURA E' PANNEGGIATA E UNMANTELLO SCENDE SULLA SPALLA SINISTRA, PASSA DIETRO LA SCHIENA ED E'RACCOLTO NELLA MANO DESTRA CHE IMPUGNA UNO SPECCHIO. LA TESTA E' CORONATADA LARGHE FOGLIE ED AL CENTRO DELLA FRONTE E' UN DIADEMA ROTONDO; ICAPELLI SONO RACCOLTI IN UNA CUFFIA ED ESCONO SULLA NUCA IN UNA BANDAPIATTA RIPIEGATA SU SE STESSA. LA STATUETTA E' CAVA ED HA UN FORO DICOTTURA SUL RETRO."	figura femminile	coherent
4464	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_47083	IL PENDAGLIO È A FORMA DI TESTA DI FAUNO, DAL VOLTO PIENO E CONCAPIGLIATURA A CIOCCHE SCOMPOSTE DALLA QUALE EMERGONO LE GRANDI ORECCHIE APUNTA E DUE PICCOLE CORNA TRA LE QUALI SI IMPOSTA L'APPICCAGNOLO. OCCHIINCISI, LABBRA SEMIAPERTE.	testa di fauno	coherent
4465	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_47096	PROTOME DI ANIMALE, PROBABILE APPLIQUE DI VASO: SU UN LUNGO COLLO S'IMPOSTA UNA TESTA CON UN LUNGO MUSO APPIATTITO, DUE CERCHIETTI INCISI AILATI AD INDICARE GLI OCCHI, UN CORNO SULLA FRONTE E GLI ATTACCHI DI DUESPORGENZE SUL CRANIO AL POSTO DELLE ORECCHIE. IL COLLO ALLA BASE SIALLARGA ED HA UNA CAVITA' NEL PUNTO IN CUI PROBABILMENTE SI APPLICAVA ALVASO.	PROTOME DI ANIMALE	coherent
4466	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_29128	bocca larga con orlo distinto, corpo ovoide affusolato alla base, fondo piatto, prese trapezioidali lievemente oblique, impostate sotto l'orlo lungo la cordonatura	motivo decorativo plastico a cordone a tacche e polpastrelli, disposte sotto l'orlo	incoherent
4467	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_29214	Bocchello frammentario, con labbro a tesa orizzontale, breve collo a profilo concavo, corpo ovoidale, fortemente rastremato verso l'alto; fondo convesso ombelicato, presa verticale forata, impostata sul collo e sull'orlo.	Motivo decorativo, dipinto a fasce orizzontali violacee, evanide sul corpo; motivo floreale a lingue radiali, disposte intorno ad un foro sul fondo.	incoherent
4468	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_29294	Disco ribassato, con foro di alimentazione centrale e forellino di aerazione, spalla piana, vasca profonda, base piana distinta, presa lunata, beccuccio bilicne mutilo	Motivo impresso a raggiera fitta, contronrata da solcature concentriche ai margini e risparmiata al centro; solcatura di forma semilunata sulla presa, volute fissate da bottoncini ai lati dei beccucci	incoherent
4469	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_29345	Disco lievemente ribassato, con foro di alimentazione centrale e di aerazione, spalla piana vasca profonda, base piana apode, distinta, beccuccio ovale allungato	Decorazione a stampo, con due cornucopie affiancate, contornate da tre solcature concentriche; volute ai lati del beccuccio, fissate su bugnette verticali	incoherent
4470	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_29992	Pelike italiota a figure rosse con coperchio decorata con testa femminile rivolta a sinistra e palmette	FIGURA FEMMINILE	coherent
4471	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_29635	Bactrea in lamina d'oro con rappresentazione di una scena di adorazione dei Magi	Adorazione dei magi	coherent
4484	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_90749	Nonostante la perdita del caduceo, originariamente appoggiato alla mano e al braccio sinistro, è identificabile con Mercurio per l?a presenza del Petaso alato e delle ali alle caviglie.	Mercurio	coherent
4485	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_90817	realizzata in una lastrina d`osso lavorata sulle due facce: figura femminile con lunga veste e parrucca, ali nascenti dal petto; il viso era in origine costituito da una mascheretta d'ambra di cui rimane l'alloggiamento rettangolare; è affiancata da due piccole figure umane viste di profilo. Marconi la considera una divinità orientale accostandola, come iconografia alla Potnia Theron, pur notando la sostituzione delle fiere con le figurette umane; si tratterebbe quindi della dea della fertilità o della fecondità, coincidente con la Dea Madre; si veda da ultimo Rolley che, citando il reperto di Belmonte, ne ipotizza l'esecuzione nel Piceno da artisti greci, forse tarantini, a cui riporterebbe lo stile laconizzante	Figura femminile alata	coherent
4486	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99060	Statua di animale accucciato su base.	Cane seduto	coherent
4487	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99078	Plinto costituito da pi˘ blocchi, modanato con gola superiore ed inferiore, decorato ad altorilievo.	La decorazione raffigura la personificazione della Frigia, sotto forma di una giovane donna stante, in costume da Amazzone con berretto frigio, brache e scarpe. Ella indossa un tipo particolare di chitone slacciato sulla spalla destra, che lascia nuda una parte del petto. La veste Ë fermata al di sotto del seno da una cinta gemmata, dalla quale si diparte l'apoptygma e, nella parte inferiore, si apre lasciando scoperta la gamba destra. Sulla spalla sinistra una borchia ferma il mantello che Ë disposto lungo il fianco con ampio panneggio. Il personaggio volge il capo riccioluto a destra, e regge con la mano del braccio destro piegato una lancia, mentre con la mano sinistra del corrispondente braccio, adagiato lungo il fianco, tiene una bipenne.	incoherent
4488	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99079	Sarcofago a cassa decorato su tre facce da scene figurate scolpite ad altorilievo.	Sulla fronte anteriore Ë rappresentata un'animata scena di pannychis (l'orgia notturna di celebrazione dei culti misterici a cui partecipavano i componenti del corteo di Dioniso), dallo spiccato carattere erotico, ambientata nell'atmosfera di un santuario agreste di Dioniso con erme di Pan. Il dio Ë raffigurato in forme femminee insieme a tredici personaggi, Satiri e Satiresse, Fauni ed un sacerdote in pose discinte e voluttuose. Sul lato destro una donna seminuda versa una libagione su un'ara di Priapo, affiancata da un Fauno che sospende una cortina ad un albero. Sul lato sinistro due Fauni scherzano con un bambino accovacciato dentro un cesto di vimini.	incoherent
4489	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99088	Statua stante con sostegno a forma di tronco su base.	La figura gravita sulla gamba destra, mentre la sinistra Ë piegata e portata indietro con il piede aderente al suolo con la sola parte anteriore. La ponderazione Ë accentuata dall'inarcamento dell'anca destra, cui corrisponde il sollevamento della spalla sinistra; il braccio destro Ë piegato ad arco e portato dietro la schiena; il sinistro di restauro Ë scartato di lato con l'avambraccio sollevato. La nudit‡ del corpo Ë stemperata da una corta clamide affibbiata sull'omero destro, composta in un ventaglio di pieghe semicircolari sul petto e ricadente in un fitto gioco di pieghe verticali sul dorso. La testa, impostata su un collo possente e tozzo, ha profilo tondeggiante e rigonfio con i capelli corti a calotta composta da sottili ciocche parallele pettinate verso la fronte in una corta frangia.	incoherent
4493	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99112	Testa con parte superiore del busto intorno al collo su peduccio moderno.	Eracle	coherent
4494	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99118	Statua stante su un plinto profilato, rettilineo sulla fronte e di forma ovale nel retro.	KORE	coherent
4498	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99132	Statua maschile distesa su base.	Gigante caduto in battaglia, il cui corpo giace su una base ovale irregolare. Il gigante Ë rappresentato nudo e supino; la gamba sinistra Ë distesa, la destra Ë piegata verso l'interno; il braccio sinistro, disteso accanto al corpo, Ë avvolto in una pelle ferina; il braccio destro Ë alzato e la mano impugna la spada. Il busto Ë reso con notevole rilievo dei pettorali e della linea di demarcazione della cassa toracica; il volto, dai tratti marcati, Ë incorniciato da una folta barba e da una fitta capigliatura a grandi ciocche scomposte. A terra, vicino al fianco destro, Ë rappresentata in bassorilievo la correggia ancora annodata.	incoherent
4499	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99136	Statua seduta con attributo, in orgine forse zoomorfo, poggiante su una base rotonda dal contorno ben levigato, tagliata sul davanti forse per precisarne il punto di osservazione.	FANCIULLO	coherent
4500	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99164	Torso di statua maschile nuda.	La figura Ë resa in un atteggiamento piuttosto forzato, che si lascia apprezzare soprattutto sul fianco sinistro nella congiunzione ad angolo ottuso tra il busto e le gambe. La spalla destra avanzata infonde un moto rotatorio al torace a sinistra. I pettorali sono contratti, ma il ventre presenta una consistenza molle e carnosa; Ë evidente il rilievo dell'arcata epigastrica, della linea alba che asseconda l'inarcarsi del busto e del solco inguinale. La parte posteriore Ë resa accuratamente con evidenziazione della cavit‡ della spina e dei glutei divisi da una fenditura profonda. Le mutilazioni rendono difficoltosa la ricostruzione del tipo statuario. L'assenza di attributi e la perdita della testa non facilitano l'identificazione del soggetto, che le forme snelle e il pube glabro consentono di riferire ad un soggetto giovanile. L'ampia rotazione del busto denota un'impostazione spaziale della figura che tende a superare i limiti della tradizione classica.	incoherent
4501	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99174	Testa ritratto con la sola parte superiore del busto intorno al collo, su peduccio.	Plautilla	coherent
4502	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99205	Il cammeo, di stile vigoroso e barocco, in cui si possono intravedere probabilmente motivi propagandistici di politica ellenistica, Ë forse ispirato ad un qualche gruppo statuario o ad un rilievo.	Zeus quasi di prospetto, con scettro nella mano sinistra e folgore nella destra, conduce in piedi una quadriga verso destra fulminando due Giganti anguipedi prostrati al suolo, di cui uno in atto di brandire, probabilmente, una torcia.	incoherent
4503	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99237	Emblema a mosaico staccato dal pavimento originario, inserito in cornice lignea.	natura morta	coherent
4504	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99239	Emblema a mosaico staccato dal pavimento originario.	Mosaico policromo raffigurante, in un paesaggio roccioso, un leone che tiene sotto le zampe una pantera. La scena Ë la riproduzione di un cartone ellenistico, del quale l'artista non ha saputo rendere in pieno l'efficacia, difatti, mentre la parte frontale del leone Ë resa in maniera eccellente, la prospettiva si appiattisce nella resa delle parti posteriori.	incoherent
4509	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98623	Cratere a volute con mascheroni in ceramica apula a figure rosse. Vernice nera con particolari sovradipinti.	Zeus, Afrodite, Artemide e Atena; scena con Dario in trono; Bellerofonte e la Chimera	coherent
4510	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99017	Statua stante insistente su un plinto profilato, a doppia modanatura.	Dioniso	coherent
4511	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98900	Busto tagliato sotto il seno	Il busto Ë coperto da un chitone senza maniche, fermato sulle spalle da una borchietta. Il volto Ë incorniciato da una capigliatura con lunghe ciocche sulle spalle.	incoherent
4512	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99023	Statua stante su base.	Bacco ermafrodito	coherent
4513	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98817	Figura femminile con chitone altocinto, con kolpos, regge nella mano destra una cetra.	Artemide Bendis	coherent
5136	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_84835	Orlo arrotondato e leggermente estroflesso; vasca profonda a profilo convesso; piede troncoconico, modanato, cavo, unito alla vasca mediante un breve elemento di raccordo cilindrico; ansa a bastoncello impostata orizzontalmente presso l'orlo e ripiegata ad angolo verso l'alto.	Testa femminile	coherent
5138	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68658	La scultura fa parte del gruppo delle Piccole Metope che appartenevano probabilmente ad un tempio di piccole dimensioni: il Tempio Y situato sullâ€™acropoli di Selinunte. Riutilizzate come materiale lapideo nelle fortificazioni selinuntine di etÃ  ellenistica, furono rinvenute in tempi diversi tra il 1892 ed il 1968.	Metopa con la triade delfica (Apollo, Latona, Artemide). A sinistra Apollo incede con il corpo di profilo a destra e la testa di prospetto. Il dio ha i capelli divisi in due bande che ricadono sulle spalle. Tiene in mano la lira, indossa un corto chitone e calzari alati. Al centro Ã¨ la Latona, raffigurata di prospetto con la corona in mano. La dea, ha le trecce che le ricadono sul petto ed indossa un lungo chitone. A destra Ã¨ la dea Artemide, raffigurata di prospetto mentre impugna l'arco. La dea indossa il peplo che lascia intravedere i piedi.	incoherent
5139	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_84725	Su una lastra - caratterizzata inferiormente da due fasce, una gola rovescia e un listello piatto, e superiormente da un semplice listello - Ã¨ rappresentata a bassorilievo una scena di aratura	Al centro della scena spiccano le figure di due buoi trattenuti da un giogo, incedenti verso sinistra. Gli animali portano tra le corna due elementi triangolari (frontalia). Alle loro spalle, un personaggio vestito di corta toga tiene nella sinistra lâaratro e nella destra uno strumento non ben identificabile. Lâaratore Ã¨ seguito da quattro personaggi togati mentre davanti ai buoi sta un giovane incoronato e vestito con una corta toga. Egli trattiene la cavezza degli animali, volgendosi verso di loro.La lastra, scolpita su un elemento di architrave, raffigura il rituale del sulcus primigenius. La scena doveva far parte di una narrazione continua, considerata lâassenza di qualsiasi cornice sui lati della lastra.	incoherent
5140	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_84575	bocchino campaniforme; collo alto e sottile; corpo molto schiacciato; pie de troncoconico modanato; ansa a bastoncello	sul collo, linguette radiali nere su fondo risparmiato; sul corpo, Eros a ndrogino seduto su una roccia di profilo a destra e con il capo retrospic iente; ha i capelli racchiusi in cuffia, porta diadema, collana, orecchin i, e armille varie alle braccia e alle gambe; regge con la destra indietr o uno specchio e con la sinistra in avanti una patera; sotto l'ansa, palm etta tra grandi girali; in basso, fascia ad ovuli; all'interno del piede segno a croce con vernice paonazza	incoherent
5141	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_84725	Su una lastra - caratterizzata inferiormente da due fasce, una gola rovescia e un listello piatto, e superiormente da un semplice listello - Ã¨ rappresentata a bassorilievo una scena di aratura	sulcus primigenius	coherent
5144	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_86880	la figura femminile è rappresentata fino ai seni; in posizione frontale, la testa leggermente volta a destra. La testa è modellata secondo proporzioni maggiori di quelle usate per il busto. La superficie è abrasa, ma si nota una certa cura nel modellato. Sulla testa è presente un diadema desinente lateralmente in volute piene appoggiato sulla capigliatura con scriminatura centrale: i capelli sono resi con lunghe pieghe ondulate, ben modellate plasticamente, che scendono, anche se molto lacunose per fratture e abrasioni, sulle spalle. Al sommo della testa e presso la nuca la capigliatura è quasi inesistente abbozzata rozzamente e lisciata a stecca e a mano. Il volto è ovale, regolare, dai tratti somatici cancellati quasi totalmente. Sono visibili i grandi occhi profondamente incavati, il naso fratturato, la bocca piccola e chiusa genericamente è riconducibile ad influssi prassitelici. Il collo è piuttosto lungo ma non esile, le spalle sono brevi, i seni pieni. La figura indossa un	Minerva (?)	coherent
5146	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_91952	Il ritratto è stato identificato con Ottavia, sorella di Augusto	La testa, comprendente il collo delimitato nella zona inferiore da un taglio curvilineo, era originariamente pertinente ad una statua iconica. E' leggermente inclinata verso destra e rappresenta una giovane donna con fronte bassa, occhi grandi con bulbo non inciso, inquadrato da palpebre rigonfie, naso leggermente aquilino, zigomi poco pronunciati, bocca piccola con fossette ai lati, mento breve. I capelli, resi calligraficamente con linee sottili, sono raccolti sulla fronte in un ampio e rigonfio nodus e posteriormente in una bassa crocchia suddivisa in quattro ciocche. Un cordone parte dai lati del nodus e termina dietro la nuca intorno alla crocchia.	incoherent
