object	description	subject	Length	Label	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	Unnamed: 10	Unnamed: 11	Unnamed: 12	Unnamed: 13	Unnamed: 14	Unnamed: 15	Unnamed: 16	Unnamed: 17
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8519811@	"Lettera ""D"" miniata."	"lettera ""D"""	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8529500@	Personaggi: uomo arabo. Abbigliamento: veste tradizionale bianca che copre anche il capo. Animali: dromedari. Paesaggi: deserto libico con dune	ritratto d'uomo, Arabo	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd5691379@	Personaggi: Maria Vergine	SPOSALIZIO DI MARIA VERGINE	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8520759@	"Lettera ""E"" miniata. La lettera è inserita in una cornice rettangolare su fondo scuro. Presenta decorazioni fitomorfe."	"lettera ""E"""	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8520755@	"Lettera ""V"" miniata. La lettera si trova all'interno di una cornice quadrata su fondo scuro. Ha un nodo sull'asta verticale. Presso le sue terminazioni e al suo interno presenta decorazioni fitomorfe."	lettera V.	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd5685852@	Personaggi: San Cristoforo; Cristo bambino. Attributi: (San Cristoforo) palma	SAN CRISTOFORO	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11457790@	Monumento formato da pietre, sormontato da un gruppo statuario in bronzo costituito dalla Vittoria alata che regge una fiaccola nella mano destra e nella sinistra un serto, al di sotto compaiono una bocca di fuoco di cannone (inglobato tra i massi e forse reperto bellico) e un soldato morente seduto a terra con lo sguardo rivolto all'angelo, dietro vi è una bandiera. Addossate al basamento tre grandi lapidi marmoree con i nomi dei caduti, decorate da borchie bronzee angolari. Sul basamento sono posati ai lati due vasi scolpiti. Davanti al monumento è collocato un tripode bronzeo su basamento.. Allegoria: Vittoria. Figure: soldato	allegoria della Vittoria che regge una fiaccola a fianco di un soldato morente appoggiato alla bandiera	16	Incoherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8496726@	Guanto per arciere con laccio, decorato sulla parte destra con fiori di ciliegio su fondo giallo.	fiori di ciliegio	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8530048@	Personaggi: San Luca. Abbigliamento: lunga veste bianca. Attributi: (San Luca) penna nella mano destra; Vangelo con sopra il simbolo del bue nella mano sinistra	SAN LUCA	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11579240@	Araldica: stemma cardinalizio	stemma cardinalizio	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11579430@	Personaggi: Giulio II. Ecclesiastici: papa	Ritratto di papa Giulio II	5	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11579919@	Personaggi: San Macario di Bisanzio. Abbigliamento religioso: monaco	San Macario di Bisanzio	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11579408@	Personaggi: San Giorgio. Animali fantastici: drago. Figure: Santo	San Giorgio uccide il drago e Santo guerriero	8	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11270002@	Il monumento è costituito da una nicchia entro la quale sono inserite due stele e una figura di giovane donna alata.. PERSONIFICAZIONI: Vittoria alata. SIMBOLI: rami di alloro; corona di alloro; stella a cinque punte	allegoria della Vittoria come donna vestita all' antica	8	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11266951@	Monumento composto da base rettangolare in pietra, basamento in pietra con due sculture laterali raffiguranti volti femminili su cui è applicata una scultura in bronzo raffigurante l'allegoria della morte del soldato, in alto è posta la scultura bronzea dell'allegoria della vittoria come donna armata. figura maschile; figura femminile	allegoria della vittoria come donna armata; allegoria della morte del soldato	11	Incoherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11173260@	Orso seduto con testa volta a destra; tra le zampe regge una fronda. Fusione cava; senza patina.. Animali: orso	orso seduto	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11160868@	"Lapide commemorativa di forma rettangolare con cornice degradante. Nella parte superiore è una fascia scolpita con altorilievo rappresentante soldati vittoriosi che ricevono omaggi da due donne, mentre nell'area inferiore, è l'iscrizione con i nomi dei caduti. Sotto la lastra è posta una corona in bronzo con incisa la frase ""ANIME INFANTILI RAVVIVANO LA FIAMM(A) D'AMORE PER GLI EROI"".. Altorilievo in cui sono rappresentati tre soldati, uno dei quali regge nella mano destra una piccola Vittoria alata. Davanti a loro, due donne vestite con abiti lunghi, una in piedi e una in ginocchio, offrono ai soldati una corona d'alloro"	figura di soldato con allegoria della Vittoria; figura di soldato: fante	11	Incoherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11169844@	Il monumento ai caduti di Bussana è composto da due sculture separate raffiguranti una figura di soldato e un'allegoria della Patria. Il soldato è rappresentato in piedi e appoggiato ad un cippo; egli indossa l'uniforme, ha un fucile e i suoi piedi stanno schiacciando un'aquila bicipite allegoria dell'impero di Austria e Ungheria. La personificazione della Patria è rappresentata come una donna vestita all'antica e con parte del seno scoperto, coronata da una muraglia merlata e che stringe tra le mani una corona di alloro e un'asta con bandiera.. figura di soldato con allegoria della Patria	figura di soldato con allegoria della Patria	7	Incoherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd2862022@	Personaggi: figure maschili veterotestamentarie; David; Mosè; figura femminile veterotestamentaria; Giuditta; Giaele. Oggetti: corona; scettro; libri; lancia; spada. Attributi: (David) testa di Golia. Attributi: (Mosè) tavole della legge; raggi luminosi sul capo. Attributi: (Giuditta) testa di Oloferne. Attributi: (Giaele) martello; picchetto	Figure maschili veterotestamentarie/ David con la testa di Golia/ Mosè/ Figura femminile veterotestamentaria/ Giuditta con la testa di Oloferne/ Giaele	20	Incoherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd2862133@	Decorazioni: motivi decorativi a volute con festoni di frutta	motivi decorativi a volute con festoni di frutta	8	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd2862232@	Personaggi: Figura allegorica femminile (Disprezzo del mondo ?). Attributi: (Figura allegorica femminle) corona; scettro; anfora. Paesaggi: paesaggio fluviale	Figura allegorica femminile (Disprezzo del mondo ?)	7	Incoherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd13491289@	bassorilievo. animali	Testa di cavallo	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd2861099@	Personaggi: San Michele arcangelo; Satana; anime. Attributi: (San Michele arcangelo) corazza; lancia; bilancia. Attributi: (Satana) corna	San Michele Arcangelo pesa le anime	6	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd2582424@	Scultura	angelo reggitorcia	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd2593584@	statua	Sofocle	1	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3162665@	Figure: putto. Oggetti: vaso. Vegetali: fiori	putto con vaso di fiori	5	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3161766@	Decorazioni: motivi decorativi vegetali; motivi decorativi floreali; mascherone; volute. Elementi architettonici: edicola; base di statua. Figure: figura femminile; putti; cherubini. Oggetti: vasi con piante	allegoria della curiosità umana?	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3161750@	Decorazioni: elementi vegetali; mascherone; volute. Figure: putti; figura alata; cherubini. Oggetti: vasi con fiamma; vasi con fiori; rilievo con figura	allegoria della vita umana?	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3132331@	Figure: busto di vecchio. Oggetti: libro; penna d'oca; tendaggio	Santo evangelista	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3312792@	Lo stemma porta raffigurati su fondo oro un leone rosso fra foglie di vite e due fasce a righe oro e rosse oblique.	stemma della famiglia Vignati	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3312868@	Personaggi: ritratto di Antonio Vertuani	ritratto di Antonio Vertuani	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3309065@	Personaggi: Santa Caterina d'Alessandria. Attributi: (Santa Caterina d'Alessandria) ruota; palma del martirio; libro. Figure: angeli	Santa Caterina d'Alessandria, Santa Caterina d'Alessandria fra due angeli	9	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3132948@	Figure: figura maschile	testa maschile	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3132389@	Personaggi: Madonna; Gesù Bambino. Figure: donatore. Elementi architettonici: altare. Vegetali: fiore (?)	Madonna con Bambino e donatore	5	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3132888@	La scultura, in legno intagliato, ingubbiato e dipinto, si imposta su unabase in legno ed è coronata da un reggicandela in legno intagliato contornato da una corona in metallo dipinto per il contenimento della cera.. Figure: angelo	angelo reggicandela	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3132371@	Personaggi: Cristo; Samaritana. Oggetti: brocca; corda	Cristo e la Samaritana al pozzo	6	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3133661@	Allegorie-simboli: Vittoria	vittoria	1	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3133318@	Figure: nudo femminile	nudo femminile	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3144818@	Figure: figura femminile nuda	figura femminile, Nuda	3	Incoherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3143793@	Personaggi: Madonna; Gesù Bambino	Madonna con Bambino, Madonna della Speranza	6	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3770572@	Vaso in porcellana dipinta in monocromia blu.	natura morta/ motivi decorativi floreali	5	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3769795@	Brocca a forma di gallina.	gallina con pulcini	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3145066@	Personaggi: Sant'Espedito	Sant'Espedito	1	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3766644@	La porcellana è decorata a rilievo.	putti con cesto di fiori	5	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3774440@	Manca il secondo disco in corno, fissato ad una delle estremità.	giovane orientale	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3159746@	Personaggi: Madonna Annunciata. Oggetti: libri. Mobilia: comodino. Abbigliamento. Interno. Fenomeni divini	Madonna Annunciata	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3160152@	Personificazioni: Fama. Attributi: (Fama) tromba	FAMA	1	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3764945@	Accessorio presepiale.	cavolfiore	1	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd2947167@	dipinto	Ritratto di Signora	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3765255@	Decorazione plastica.	Motivo decorativo a volute	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd3941950@	Figure	Padre della Chiesa	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4534940@	Araldica: stemma vescovile	Stemma vescovile	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4527361@	Personaggi: Leda. Animali: cigno	LEDA E IL CIGNO	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4559310@	Personaggi: san Benedetto; Totila. Figure maschili	Incontro fra san Benedetto e il falso Totila	8	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4563729@	Personaggi: Beato Bonaventura Tornielli. Oggetti: foglio con iscrizione	beato Bonaventura Tornielli	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4563636@	Personaggi: Gesù; Madonna; San Giuseppe. Oggetti: tavolo; morsa; arnesi di falegnameria; legno; scatola per cucito	Sacra Famiglia a Nazareth	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4558424@	Personaggi: Ferragallo Albano	Ritratto di Albano Ferragallo	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4553999@	Simboli mariani. Figure: cherubini	Monogramma mariano tra teste cherubiche	5	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4554654@	Personaggi: Maria Maddalena. Oggetti: crocifisso	Santa Maria Maddalena in adorazione del crocifisso	7	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4554194@	Personificazioni: Giustizia	Giustizia	1	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4569462@	Corona di spine; perizoma in tessuto.	Cristo crocifisso dolente	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4577630@	personificazioni: Virtù: Umiltà; Fede; Carità; Verginità. Attributi: (Umiltà) colomba con ramoscello d'ulivo. Attributi: (Fede) libro; chiavi. Attributi: (Carità) giglio. Figure: angeli. Oggetti: cartiglio: turibolo; ramo di ulivo. Strumenti musicali: violino	Virtù: Umiltà, Fede, Carità e Verginità	6	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4602019@	Personificazioni: Eresia	allegoria della Storia	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4571818@	Si tratta di una mattonella esagonale di cui rimane la metà inferiore.. Piante: motivo fitomorfo	motivo fitomorfo	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4593179@	Figure: donna	DONNA	1	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4577587@	personaggi: Boatti Filippo	Ritratto di Filippo Boatti	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4573180@	Mattonella decorata in cobalto con una raffigurazione racchiusa in un cercho delimitato da una doppia riga.. Paesaggi. Mezzi di trasporto: carrozza. Animali: cavalli. Figure	paesaggio con carrozza trainata da cavalli	6	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4578788@	Personaggi: San Giuseppe; Madonna; Gesù Bambino. Oggetti: legno; martello; tenaglie; sega; cacciavite a trapano	Giuseppe con Gesù Bambino e Maria nella sua bottega di falegname	11	Incoherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4578811@	Alloggiata entro una nicchia, la figura è rappresentata eretta e frontalmente.. Virtù Cardinali: Giustizia. Attributi: (Giustizia) fascio littorio con scure	la Giustizia	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd4394567@	Personaggi: papa Paolo V	papa Paolo V	3	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15685	Era nella quadreria dell'Accademia di Belle Arti di Perugia ma se ne ignora la provenienza originaria, che ipoteticamente può essere indicata nella Confraternita dei Disciplinati, detta anche di San Francesco, come suggerirebbero la presenza di questo Santo ai piedi della Croce nel recto e il te ma della Flagellazione nel verso (cfr. Santi 1969, pp.35-36 con bibliograf ia precedente). Si deve a Volpe (in Boskovits 1973, p.11) l'attribuzione dell'opera allo stesso pittore del grande Crocefisso della Pinacoteca di Gubbio, lavoro da cui discende all'artista il convenzionale appellativo di Maestro della Croce di Gubbio. Boskovits (1981, p.16 n.15, p.17 n.21) propone per la Croce in esame una data intorno al 1285-1295 poiché non vi riscontra influenze giottesche e per la forte impronta toscano-cimabuesca e romana ne ipotizza una formazione nell'ambito del Maestro della Cattura. Bellosi (1985, pp.133, 157), invece, sottolinea un legame con Giotto, ritenendo che il Cristo Crocefisso si avvicini nella tipologia a quello di Santa Maria Novella. Il rapporto con la cultura cimabuesca è ribadito da Todini ( 1986, pp.391, 393; 1989, I, p.123, II, p.57), Fratini (1986, II, p.605) e Parenti (1994, p.89 con bibliografia precedente).	Cristo flagellato e angeli	4	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15772	Il dipinto fu realizzato per il monastero di Santa Giuliana di Perugia su commissione della famiglia Buccoli, alla fine del XVIII secolo si trovava nel coro, nel 1818 fu trasferito in sagrestia, dove lo vide il Siepi ed infine nel 1863 venne riportato nel coro. L'opera non risulta molto apprezzata dalla critica per gli eccessivi manierismi e decorativismi (cfr. Santi, 1969, pp.107-109 con bibliografia precedente).	Soggetti sacri: predicazione di San Giovanni Battista.	7	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15778	Le tavolette sono state demaniate nel 1810 e sono passate dall'Accademia di Belle Arti alla Galleria. Scarpellini (1975, pp.583-584) ne propone l'attribuzione a Mariano d'Antonio e suggerisce di identificarvi ciò che rimane dell'altare Montesperelli in San Francesco al Prato, eseguito dall'artista nel 1455 su commissione di Giovanni di Petruccio Montesperelli. La proposta è stata accolta da Santi (1985, pp.33-34 con bibliografia precedente) , Todini (1989, I, p.207, II, fig.760), Lunghi (1996, p.40) e Silvestrini (1996, p.56). Quest'ultima, tuttavia, respinge l'ipotesi di appartenenza allo stesso altare Montesperelli della tavola con tre Storie della Passione (inv.115), già ricondotta da Scarpellini e Santi allo stesso complesso.	Soggetti sacri: Sant'Antonio da Padova guida a porto sicuro una nave.	11	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15810	Tradizionalmente ritenuta parte del polittico dipinto nel 1467-1468 da Benedetto Bonfigli e Bartolomeo Caporali per la cappella di San Vincenzo Ferrer, fondata dal mercante perugino Francesco di Pietro Gambella, la tavala è sempre stata posta in relazione con l'altra (inv. 142) raffigurante due Santi, la Madonna col Bambino e Angeli musicanti (inv.144) e due piccole cuspidi con l'Annunciazione (inv.146, 143), tutte provenienti da San Domenico e conservate in Galleria a seguito delle demaniazioni postunitarie (Santi, 1985, pp.51-52 con bibliografia precedente). Recentemente Mancini (1992, pp.73, 120-127) ha proposto di smembrare questo gruppo e di riconoscere nei quattro Santi parte di una tavola che era nella cappella di San Pietro Martire, patronato della famiglia Guidoni, mentre la Madonna col Bambino e l'Annunciazione - attribuita a Bartolomeo Caporali - costituirebbero l 'unica testimonianza superstite della pala dipinta in collaborazione dai due maestri perugini per l'altare di San Vincenzo Ferrer. Questa ipotesi è stata solo parzialmente accolta da Lunghi (1996, pp.130-132) che individua nella Madonna con Bambino un'opera giovanile di Bonfigli, svincolandola quindi dai documenti del 1467-1468, nei quattro Santi - e in due tavolette di predella con Miracoli di San Vincenzo Ferrer in collezione privata pubblicati da Todini (1989, I, p.42-44; Mancini, 1992, pp.126-127 entrambi con l'errata identificazione dei soggetti) - ciò che rimane del polittico eseguito in collaborazione da Bonfigli e Caporali, nell'Annunciazione, ascri tta al Caporali, parte di un'opera non meglio identificata. Lunghi ritiene che l'elevata qualità delle quattro immagini di Santi sia dovuta proprio alla volontà di Bonfigli e Caporali di uniformare i propri linguaggi, poiché la necessaria omogeneità richiesta dalla committenza li avrebbe portati a spianare le differenze vocazionali. Pertanto le tavole devono ritenersi opera di collaborazione a tutti gli effetti, senza peritarsi nel tentativo di scindere la mano dell'uno da quella dell'altro maestro poiché il risultato ricercato è quello di omologazione a tutti gli effetti .	Personaggi: Santa Caterina d'Alessandria; San Pietro Apostolo.	7	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15859	Le otto tavolette e il trigramma bernardiniano dovevano verosimilmente costituire una nicchia: le otto storie erano distribuite in modo da formare due alte paraste poste obliquamente, come si evince da tracce di cornice sul lato destro di quelle disposte a destra, e chiuse in alto dal celetto con il trigramma bernardiniano.	Soggetti sacri: San Bernardino guarisce una donna sterile o resuscita un bambino nato morto. Architetture.	15	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_53305	Il dipinto raffigura una veduta notturna del granaio che l'artista aveva già rappresentato nello stesso anno, scegliendo però il momento del mattino, quando tutto è illuminato dalla luce del sole. L'angolazione scelta dall'artista per quest'opera è la stessa del dipinto precedente, gli edifici occupano il centro della tela, mente ai lati sono dipinti degli alberi; ciò che cambia sono i colori, più scuri e ovattati a causa della luce argentata delle stelle che schiarisce il blu del cielo e lascia intravedere i colori dell'edificio. La tela è inserita in una cornice in legno dorato e dipinto, i cui toni richiamano il blu che prevale nel dipinto.	Granaio al chiarore delle stelle	5	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_16035	Stalli con postergali.	Decorazioni: racemi; rosoni; anfore. Animali fantastici: grifi. Animali: l eone. Figure: putto.	12	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_16082	Si ignora la provenienza originaria. Fu donato alla Galleria da Bernard Berenson nel 1920, che per primo lo attribuì a Francesco di Gentile da Fabriano. Si tratta di un stendardo processionale come si evince dalla presenza alla base della tavola di un maschio da inserirsi in un’asta. Le architetture di fondo, il senso del volume e le “chiarità cromatiche” hanno fatto pensare al Serra ad un esperienza toscana dell’artista. Santi (1985, p.29), che riporta tali impressioni, accomuna, inoltre, le due figure delle cuspidi alla produzione di Antonio da Fabriano.	Personaggi: Madonna; Gesù Bambino; Cristo. Figure: angeli.	7	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_15936	La tavola, insieme a inv. 324, doveva fiancheggiare un Crocefisso.	Personaggi: Madonna; San Giovanni Evangelista.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_16074	"Il tabernacolo, erroneamente chiamato trittico, pervenne in Galleria dopo il 1910 come deposito del convento di sant'Agnese di Perugia, dove era con servato da almeno un secolo. Non esistono fonti documentarie che possano i ndividuare l'originaria ubicazione, tuttavia, recentemente Scarpellini (19 87, pp.138-142; 1994, pp.68-72) ha ritenuto di localizzare il luogo di pro venienza del dipinto nella chiesa templare di san Bevignate a Perugia. Lo studioso così si esprime: ""Nella Presentazione al Tempio, sulla tovaglia d 'altare, spicca una croce a forcella di colore rosso che è una tipica croc e templare (ve ne sono di simili in san Bevignate). E la presenza di tale motivo in quella scena (ove viene rappresentato per l'appunto l'antico tem pio di Salomone a Gerusalemme, cioè il luogo ove i templari si accasarono subito dopo la fondazione dell'Ordine e da cui presero il nome), non può e ssere una semplice coincidenza. Insomma tutto induce a pensare che il trit tico venisse realizzato su commissione dei templari e che fosse originaria mente destinato alla chiesa suburbana di san Bevignate di Perugia, fondata nel 1256, dove l'antico, intatto altare è di misure giuste ad accogliere l'opera"" (1994, pp.70-71). Sebbene nella letteratura locale tra Ottocento e Novecento non si colga alcuna traccia relativa all'opera in esame (molto probabilmente perché conservata in un monastero di clarisse), fino alla p rima apparizione del tabernacolo nella mostra sull'antica arte umbra del 1 907 (dove il dipinto figura come proprietà di monsignor Marzolini); tuttav ia essa era certamente nota nell'ambiente artistico locale degli ultimi du e decenni del XIII secolo, essendo, la Madonna con il Bambino, citata in u no degli affreschi in san Matteo degli Armeni. La conoscenza della cultura mediorientale in particolare armena da parte un pittore occidentale, auto re del tabernacolo, potrebbe spiegarsi oltre che con la committenza templa re, anche con l'influenza esercitata da alcune miniature presenti nel grup po più antico dei corali di san Domenico, conservati presso la Biblioteca Augusta di Perugia e databili negli anni settanta (Scarpellini, 1979, p.22 6). Riflessi dell'arte sinaitica vengono colti anche da Pace (1982, pp.245 -269; 1984, p.293; 1986, pp.336-337; 1993, pp.79-81), che punta l'attenzio ne sulla colonia armena, insediatasi in san Matteo a Perugia fin dall'otta vo decennio del XIII, la quale nel 1279 ricevette in dono numerosi libri d alla Cilicia. Un termine ante quem di datazione è posto da Todini (1982, p p.171, 174, 226; 1982, p.189; 1986, pp.379-380; 1989, p.203) che vede nell a Crocifissione miniata nel messale n.8 dell'Archivio capitolare del Duomo di Assisi, datata 1273, precisi riflessi dal cosiddetto Trittico Marzolin i. Per quanto riguarda le due figure sulla fronte esterna degli sportelli, le indagini condotte in seguito al recente restauro hanno evidenziato com e queste siano state dipinte più tardi e in maniera affrettata (manca l'im primitura della tela di lino). Del resto già dal semplice confronto stilis tico emergeva chiara la minor raffinatezza delle figure, rispetto alle alt re parti dell'opera. A tal proposito Scarpellini (1994, pp.71-72) nel tent ativo di meglio comprendere le vicende storico-artistiche del tabernacolo, suppone che l'esecuzione di san Francesco e di santa Chiara, risalga al momento del trasferimento del trittico nella chiesa di sant'Agnese, appart enente all'Ordine francescano. D'altro canto proprio nel 1307 i Francescan i vennero incaricati da papa Clemente V di arrestare i Templari e di requi sirne i beni, è probabile che in quell'occasione l'opera in esame subisse tali modifiche."	Storie della passione di Cristo	5	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_16095	rilievo in pietra caciolfa raffigurante un angelo in volo, posto presumibilmente ai lati di una mandorla	Figure: Angelo.	2	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33401	il dipinto presenta identità di caratteri con un'altra tavola di soggettoaffine (cfr. scheda n. 00038025) del gruppo di opere donate dai coniugi Araneo; è pertanto ascrivibile allo stesso artefice di cultura tosco-emiliana	Figure: angelo. Abbigliamento.	3	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_20319	la figura poggia su una base poligonale modanata decorata da motivi floreali interrotti da cartigli entro cui sono inseriti lo stemma del vescovo Diez De Aux (1689-1726) e i nomi dei committenti; la santa è raffigurata con una veste rabescata e regge un libro con il braccio sinistro ed una croce con il destro	Santa Veneranda	2	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_20296	L'opera è da assegnare a un ignoto pittore meridionale del Settecento, che non è escluso abbia rielaborato il dipinto attraverso delle stampe devozionali.	Cristo deposto dalla Croce	4	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_17022	Si tratta dellunica vela che non è legata ad altre figurazioni del Salonedel Podestà di Bologna e che non ha un riscontro immediato nella simbologdel Podestà di Bologna e che non ha un riscontro immediato nella simbologia generale che sottende il ciclo di affreschi.ia generale che sottende il ciclo di affreschi.	Divinità minori: Parche; Abbigliamento: panneggi. Oggetti: anfora.	7	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_51055	piatto	Personaggi: MosË.	2	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_66989	Saggio plastico, dal vibrante e sintetico modellato sensibile alla luce, raffigurante un cavallo al trotto fermato in una particolare fase dinamica della sua corsa: il momento in cui gli zoccoli non toccano il suolo.	animali: cavallo	2	Coherent													
